Exporter Name,Address,District,State
ZAIB EXPORTS,"B. NO. - A, 17, Transport Nagar, Moradabad, Uttar Pradesh 244001, India",Moradabad Division,Uttar Pradesh
ZAINZ TRADING,"CV6W+MG3, Chalickode, Kizhakkoth, Kerala 673574, India",,Kerala
ZEITIG TRADING SOLUTIONS,"3J9M+XF5, SH 104, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",Bangalore Division,Karnataka
ZEMAFORE POLY IMPEX,"D/No. 17/144 (1), Tharakkalam, Post, Chittur, Chittur-Thathamangalam, Kerala 678101, India",,Kerala
ZODIAC CLOTHING CO.LTD.,"Nyloc House, Dr Annie Besant Rd, Hanuman Nagar, Worli, Mumbai, Maharashtra 400030, India",Konkan Division,Maharashtra
ZOOMEX SOLUTIONS,"33/5434 C2,Zoomex Tower, Behind KIRTADS, po, Chevayoor, Kozhikode, Kerala 673017, India",,Kerala
(K)SHETHRA EXPORTS,"557-1B Amaravathi palayam, Road, Vijayapuram, Tiruppur, Tamil Nadu 641606, India",,Tamil Nadu
A AND S APPRELS,"14, Uthukuli Rd, Moogambigai Nagar, KarumaramPalayam, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
A.B.FACBRICS,"2/4 Eden Street, Newmarket, Auckland 1023, New Zealand",,Auckland
A.R. EXPORTS,"Unit No. C, 2, Old Ashok Nagar, Ashok Nagar, Vazira, Borivali, Mumbai, Maharashtra 400092, India",Konkan Division,Maharashtra
A.V.EXPORTS,"B No. 1/43-6, Vinayaga Garden, Chinnampalayam, Palaghat, Pollachi, Tamil Nadu 642001, India",,Tamil Nadu
ABLE EXPORTS,"14, Sarvoday Estate, Narol Vatva, Vatva - Isanpur Rd, near Anand Hotel, Paras Nagar, Isanpur, Ahmedabad, Gujarat 382443, India",,Gujarat
ACHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",,Kerala
ACM NATURAL PRODUCTS,"ACM Valley Vazhakunnu Pulipadam, Mampad, Kerala 676542, India",,Kerala
ACOUSTICAL SURFACES P.LTD.,"123 Columbia Ct N, Chaska, MN 55318, USA",Carver County,Minnesota
ADIF MAT EXPORTS,"MGP 7, 674, Shanmukhavilasam Road, North, Komalapuram, Aaryad, Mannanchery, Alappuzha, Kerala 688538, India",,Kerala
ADINATH CORPORATION,"R93P+68Q, Gunj Bazar, Unjha, Gujarat 384170, India",,Gujarat
AFM IMPEX,"243, 30, Pune - Satara Rd, Nityanand Society, New Nurses Town Co Operative Society, Balaji Nagar, Pune, Maharashtra 411037, India",Pune Division,Maharashtra
AGHORI TRADING,"11/701, Tirur, Thirunavaya, Kerala 676108, India",,Kerala
AGRO  EQUIPMENT INDUSTRIES LTD.,"X-52, Industrial Area, Okhla Estate Marg, Pocket X, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020, India",Delhi Division,Delhi
AGUS ENTERPRISES,"Pudussery Building, Kaloor, Kochi, Kerala 682017, India",,Kerala
AIR COIL INCORPORATION,"Plot No - 54, Amble Industrial Area Rd, Chikmagalur Rural, Karnataka 577101, India",Mysore Division,Karnataka
AISHWARYA FEEDS,"No 4/134, Mohanur - Namakkal Rd, K K Nagar, Namakkal, Tamil Nadu 637002, India",,Tamil Nadu
AKAY NATURAL INGREDIENTS,"Ambunad Malaidumthuruthu, Cochin, Aluva, Kerala 683561, India",,Kerala
AKSHAYA GLOBAL TRADING,"Shop No. 58, Sundar Ice Cream, Gaon Devi Mandir, Sudarshan Colony, Rajlaxman Society, Thane East, Thane, Maharashtra 400603, India",Konkan Division,Maharashtra
AKUL KNIT ASIA,"38Q9+9CV, Valai Tottam, Periyandipalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",,Tamil Nadu
AL NOOF TEX,"Pilaiyar Kovil Street, 48GV+XFF, PN Rd, Thirumalai Nagar, Nesavalar Colony, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
AL NOOR EXPORTS,"C-4/10, IInd Floor, Safdarjung Development Area, Safdarjung Development Area, Hauz Khas, New Delhi, Delhi 110016, India",Delhi Division,Delhi
AL-HIND ENTERPRISES,"B 424, Street No. 4 Subhash Vihar Near Delhi Darbar Restaurant, Shahdara, Delhi, Block D, Bhajanpura, Shahdara, New Delhi, Delhi, 110053, India",Delhi Division,Delhi
ALASKA EXPORTS,"Alaska, USA",,Alaska
ALISHA EXPORTS,"4 by lane, Ramkrishna Road, Ashram Para, Hakim Para, Siliguri, West Bengal 734001, India",Jalpaiguri Division,West Bengal
ALPHA UNO CONSULTING,"50/317, 9th Cross Rd, Jaya Nagar 1st Block, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",Bangalore Division,Karnataka
ALUNGAL SPICES&OIL MILLS,"Poocholamad, Kannamangalam, Kerala 676304, India",,Kerala
AMB HK ENTERPRISES,"AMB Bldg, #6 F.Pike St, St, Pasig, Metro Manila, Philippines",,Metro Manila
AMBAL TRADING CO.,"591 Parliament St, Toronto, ON M4X 1P9, Canada",Toronto,Ontario
AMBIENCE REFRIGERATION,"2, Mysore Rd, BSM Extension, Kengeri, Bengaluru, Karnataka 562109, India",Bangalore Division,Karnataka
AMICUS COMMUNICATIONS,"THE BUILDING 9 degree N 76 degree E, Desabhimani Rd, Kaloor, Kochi, Kerala 682017, India",,Kerala
AMUTHAM FABRICS,"33, Kamarajapuram N Rd, near, 10th Cross Rd, Sengunthapuram, Karur, Tamil Nadu 639002, India",,Tamil Nadu
ANB TOOLERS,"F433+9WF, Muttichur, Padiyam, Kerala 680641, India",,Kerala
ANJUSHREE IMPEX,"GALAXY HOUSE, D-11, Pocket 5, Acharya Niketan, Mayur Vihar, New Delhi, Delhi, 110091, India",Delhi Division,Delhi
ANNA FRIED MASALA,"Vithayathil Building, 10/563, Meleth Road, Vikas Nagar, Maradu, Kochi, Kerala 682304, India",,Kerala
ANUTTARIYA,"Door no, 33, 12th STREET, New Colony, Subburajnagar, Bodinayakanur, Tamil Nadu 625513, India",,Tamil Nadu
APEX COCO&SOLAR ENERGY P;LTD.,"70-1,Devanallur, , Dharapuram TK Chellampalayam post, Tamil Nadu 638672, India",,Tamil Nadu
APSARA BAKES,"Keezhurkunnu, Near MG College, Keezhurkunnu, Keezhur, Iritty, Kerala 670703, India",,Kerala
ARASAN CREATION,"5th St, Velampalayam, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",,Tamil Nadu
ARAV CREATIONS,"2/639A, Valai Tottam, Periyandipalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",,Tamil Nadu
ARAVIND EXPORTS,"8/1488 Hari Pai Compound, Gujarati Rd, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",,Kerala
ARMSTRONG DESIGN PVT LTD,"18, Lewis Workspace, 3rd Floor, Off Millers-Nandidurga Road, Jayamahal CBD, Nandi Durga Road Extension, Benson Town, Bengaluru, Karnataka 560046, India",Bangalore Division,Karnataka
ARUN GARMENTS,"D.NO.10,SUBRAMANIAM NAGAR(EAST, Padmini Garden, Pudur Rd, KNS Subramaniam Nagar, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
ARVIND A TRADERS,"52, 5th Cross Rd, Sengunthapuram, Karur, Tamil Nadu 639002, India",,Tamil Nadu
ARYAS FOODS,"near Aarattukadavu Road, Kumaranalloor, Kottayam, Kerala 686016, India",,Kerala
ASHA EXPORTS &IMPORTS,"Asha House, 21st Century Bussiness Center, Near World Trade Center, Ring Road, Maan Darwaja, New Textile Market, Surat, Gujarat 395002, India",,Gujarat
ASHWATH INC.,"137, Mumurthi Nagar, Raja Nagar, Mummoorthi Nagar, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
ASRA STEELS,"302/1 Periyakolinchikar Thottam,Kokkarayanapettai, Tamil Nadu 638007, India",,Tamil Nadu
ASTER APPARELS,"1st Floor, CMC Riad, Apollo Pharmacy Upstairs, Lakshmipuram Agraharam, Senjai, Karaikudi, Tamil Nadu 630001, India",,Tamil Nadu
ATLAS TEXTILES,"No-30, Venkateswara Nagar, Ist, Kangayam Rd, Venkateshwara Nagar, Bavani Nagar, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
ATM RUBBER INDUSTRIES,"PWCJ+H8, Talekala, Kerala 671323, India",,Kerala
AVIS APPARELS,"2656 Old Grade Rd, Dalton, GA 30721, USA",Whitfield County,Georgia
B.D.CONCEPT STORE LLP,": JNF Corporate Space, Room-400, 77, Elliot Rd, Taltala, Kolkata, West Bengal 700016, India",Presidency Division,West Bengal
B.N.INTERNATIONAL,"Het Plaveen, Rokerijweg 5, 1271 AH Huizen, Netherlands",Huizen,Noord-Holland
B.R.EXPORTS,"35,Grants Building Annexxe, Near Strand Cinema,, Apollo Bandar, Colaba, Colaba,Mumbai, Mumbai, Maharashtra 400005, India",Konkan Division,Maharashtra
B.V. INTERNATIONAL,"90 Rue des Vernes, 69280 Marcy-l'Étoile, France",Rhône,Auvergne-Rhône-Alpes
BALU SOC,"22, Devangapuram Street, KNP Puram, Odakkadu, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
BE COMFORT INFRASTRUCTURE,"Shop Number 9 Shanti Nagar Building , Phase 2, Nalasopara West, Nala Sopara, Maharashtra 401203, India",Konkan Division,Maharashtra
BHAIRAVI GLOBALS,"15/107B, Thadagam Main Rd, Edayarpalayam, Coimbatore, Tamil Nadu 641025, India",,Tamil Nadu
BHARATH MARKETING,"Kozhikode - Malappuram - Palakkad Hwy, Pathaikkara, Perintalmanna, Kerala 679322, India",,Kerala
BIO TREAT LAB,"325 S Paulina St, Chicago, IL 60612, USA",Cook County,Illinois
BOXER APPARELS,"Building No.V/533-C Boxer Street, Kuttikad Rd, Chalakudy, Pariyaram, Kerala 680724, India",,Kerala
BULK LINER LOGISTICS,"39/6181, Alappatt Cross Road, Ravipuram, Ravipuram, Perumanoor, Kochi, Kerala 682015, India",,Kerala
C.J.COCO MULCH,"No. 378, Varatharaj Layout, No. 1, P. N. Palayam Road, Ganapathy Post, Ganapathy Gardens, Ganapathy, Coimbatore, Tamil Nadu 641006, India",,Tamil Nadu
C.K.EXPORTS,"Harmu Housing Colony, Argora, Ranchi, Jharkhand 834002, India",South Chotanagpur Division,Jharkhand
CADEL TRADERS,"NH 47 Bypass Road, Technopark Campus, Kazhakkoottam, Thiruvananthapuram, Kerala 695581, India",,Kerala
CENTRAL COIR MILLS,"F8XM+CFC, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",,Kerala
CHAITANYA IMPEX,"Express Tower, 305, 3rd floor, Azadpur, Commercial Complex, Gopal Nagar, Model Town, Delhi, 110033, India",Delhi Division,Delhi
CHANDAK EXIM CORPN.,"Hubtown Solaris,807/808 8th Floor,N.S. Phadke Marg, N.S. Phadke Marg,Opp Telli Gally, near Regency Hotel, Vijay Nagar, Andheri East, Mumbai, Maharashtra 400069, India",Konkan Division,Maharashtra
CHANDRAN STEELS,"76-A, 77, Raja St, Near Five Corner, Town Hall, Coimbatore, Tamil Nadu 641001, India",,Tamil Nadu
CHENNAI FORGE PRODUCTS P.LTD.,"Chennai, Tamil Nadu, India",,Tamil Nadu
CHENNAI RECLAIMATION(P)LTD.,"Chennai, Tamil Nadu, India",,Tamil Nadu
CHERUSSERIKALAM GROUP,"20/150, neelamperoor, p.o, Kurichy, Chingavanam, Kerala 686534, India",,Kerala
CHIRAMITH PRECISION,"Mangaluru, Karnataka 575007, India",Mysore Division,Karnataka
CLYWIN KNIT FASHIONS,"502/B1, Nadupangu Paradise, Dharapuram Main Rd, K Chettipalayam, Tiruppur, Tamil Nadu 641608, India",,Tamil Nadu
COCHIN DRUG HOUSE,"Road, Mankuzhy, Nethaji Nagar, Edappally, Kochi, Kerala 682024, India",,Kerala
COCHIN PACKERS,"Kochi, Kerala, India",,Kerala
COCHIN PETROMINS,"4/147B Devikripa, Fact Road North Kalamassery Near To Ganapathy Temple, behind Bmart Supermarket, North Kalamassery, Kalamassery, Kochi, Kerala 683104, India",,Kerala
COCOHIN RESIDENCY P.LTD.,"Peeliyadu Road, near Amrita Hospital, Amrita Nagar, Edappally, Kochi, Kerala 682041, India",,Kerala
COIMBATORE SUPER ALLOYS P.LTD.,"Coimbatore, Tamil Nadu, India",,Tamil Nadu
COIR REX,"2/283 A, Po, Pollethai, Valavanadu, Alappuzha, Kerala 688567, India",,Kerala
CORAL GARMENTS,"647/1-e, Palladam Road, Veerapandi, Veerapandi, Tiruppur, Tamil Nadu 641605, India",,Tamil Nadu
CORAL REEF COTTON,"5, 491, Angeripalayam Main Rd, Vengamedu, Poyampalayam, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
CORNATION TILES&CONCRETE,"F64M+6FH, Vallissery, Thrissur, Kerala 680306, India",,Kerala
COSMOS EXPORTS,"19, RN Mukherjee Rd, Esplanade, Lal Bazar, Kolkata, West Bengal 700001, India",Presidency Division,West Bengal
COTMAN TEX,"595C+9VF, Nerupperichal, Tamil Nadu 641666, India",,Tamil Nadu
COTTON CLASSIC APPARELS,"42, Shermiyan Sahib Street, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
CREATIVE EXPORTS,"8902, E Park Rd, Sidipura, Karol Bagh, New Delhi, Delhi, 110005, India",Delhi Division,Delhi
CROWN CRICKETER,"Ground Floor. Sherdan Plaza, Richmond Rd, next to Kirtilal Jewellers, Bengaluru, Karnataka 560025, India",Bangalore Division,Karnataka
CRYSTAL EXPORTS,"Crystal House, Naikpada Rd, behind ब्लूबेरी इंडस्ट्रियल एस्टेट, Golani Naka, Vasai East, Waliv, Vasai-Virar, Maharashtra 401208, India",Konkan Division,Maharashtra
CYRIX HEALTHCARE,"30/641B, Vandipetta Road, near SBI Bank, Poonithura, Maradu, Ernakulam, Kochi, Kerala 682038, India",,Kerala
D2D DISTRIBUTION,"251 Andrews Rd, Mineola, NY 11501, USA",Nassau County,New York
DANESH HOME FASHIONS,"233C+5H9, 3rd Cross Street, Naaval Nagar, Tamil Nadu 639006, India",,Tamil Nadu
DASAMI GARMENTS,"Kanakkam Palayam Pirivu, Tamil Nadu 641666, India",,Tamil Nadu
DEEPAK EXPORTS ,"4, Nishant Kunj, Pitampura, New Delhi, Delhi, 110034, India",Delhi Division,Delhi
DEV EXPORTS,"SUN WEST BANK, A-1014, Ashram Rd, Shreyas Colony, Navrangpura, Ahmedabad, Gujarat 380009, India",,Gujarat
DEV GARMENTS,"IX/6826, durga mandir, Shyam Gali, Gandhi Nagar, Gyan Mohalla, Seelampur, Shahdara, Delhi, 110031, India",Delhi Division,Delhi
DEVI MART,"Mr HP Pump, 1Karnavati Avenue, Bhat, Ahmedabad, Gujarat 382428, India",,Gujarat
DIBELLA INDIA,"187/1 Kudlu Road, Hosur Rd, behind Sree Bhagya Veg, behind TVS Yard, Hal Layout, Singasandra, Bengaluru, Karnataka 560068, India",Bangalore Division,Karnataka
DILIP R MITHAIWALA,"787, Oppanakara St., Town Hall, Coimbatore, Tamil Nadu 641001, India",,Tamil Nadu
DIVYA TRADERS,"Shop No.122/31-A, First Floor, Qutab Rd, Rui Mandi, Sadar Bazaar, New Delhi, Delhi, 110006, India",Delhi Division,Delhi
DOTS CARGO INDIA,"X7MR+XGG, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",,Kerala
DUTCH BLUE FASHIONS,"Nallur, Tiruppur, Tamil Nadu 641606, India",,Tamil Nadu
DUVIK INTERNATIOAL,"16, C/6, Mori Rd, Navjivan Society, Mahim, Mumbai, Maharashtra 400016, India",Konkan Division,Maharashtra
DWARKESH INTERNATIONAL,"Metro Complex, Gundawadi Main Rd, near Ram Mandir, Gundavadi, Rajkot, Gujarat 360002, India",,Gujarat
EASTERN TRADERS,"11, Fazal building, Cooper Rd, Royal Park Lahore, Punjab 54000, Pakistan",Lahore,Punjab
ECOMATS EXPORTERS LLP,"MDR90, Tamil Nadu 625518, India",,Tamil Nadu
ELECTRO CONTROLS,"1625 Ferguson Ct, Sidney, OH 45365, USA",Shelby County,Ohio
EMINENT ENGINEERING CORPN.,"4, Gandhiji Rd, Puthu Thottam, Sanganoor, Coimbatore, Tamil Nadu 641027, India",,Tamil Nadu
ESTHAPANOSE SONS,"Lemon Grass Avenue, Syrian Church Rd, Kunnathery Thikavu, Aluva, Kerala 683101, India",,Kerala
EUROFINE INTERNATIONAL INDIA,"Noah's Ark, Suit No. 189, NH47 Near Kochi International Airport Jn, Nedumbassery, Angamaly South, Kochi, Angamaly, Kerala 683573, India",,Kerala
EUROTECH POLYMERS,"5574+2MX, Elankur, Kerala 676122, India",,Kerala
FALCON TRADE LINKS,"B-22, Opp. Dusshera Ground, Raja Park, Govind Marg, Frontier Colony, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur Division,Rajasthan
FAMILY IMPEX,"Avaniyapuram, Madurai, Tamil Nadu 625012, India",,Tamil Nadu
FELIPE TADD P. LTD.,"near Senthil Kalayana Mandapam, Anna Nagar, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
FIELD FRESH FOODS,"14805 San Pedro St, Gardena, CA 90248, USA",Los Angeles County,California
FOUR G TECHNOLOGIES,"Building no 12/123, Kuzhimattom, Kerala 686533, India",,Kerala
FREAKER CLOTHING,"Mlynské nivy 2262/2, 811 09 Bratislava, Slovakia",Bratislava I,Bratislavský kraj
G.K.TRADERS,"#23, 50 Feet Main Rd, Srinivasanagara, Hanumanthnagar, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560019, India",Bangalore Division,Karnataka
GALAXY KNITWEAR,"Office A-42, 1st Floor, Block I, North Nazimabad Town, Karachi, Karachi City, Sindh 74700, Pakistan",Karachi City,Sindh
GALUKU EXPORTS(I) P.LTD.,"Periyar Nagar, Vellalapalayam, 640120, Pollachi, Tamil Nadu 642120, India",,Tamil Nadu
GC VALVES,"456 Crompton St, Charlotte, NC 28273, USA",Mecklenburg County,North Carolina
GECO LEGEND ENVIRO TECH,"2/1B Vellalore Road, Chettipalayam-Palladam Road Opposite to Coindia Foundry cluster park Kallapalayam Village, TK, Sulur, Tamil Nadu 641201, India",,Tamil Nadu
GECO SPECIAL MACHINERS,"Unnamed Road, Kallimadai, Coimbatore, Tamil Nadu 641005, India",,Tamil Nadu
GEN ENGINEERING WORKS,"Belladhi, Tamil Nadu 641104, India",,Tamil Nadu
GESCHMACK NATURELLE,"Geshmack Naturelle, PO, Pancode, Vadavucode, Aikaranad North, Kerala 682310, India",,Kerala
GLOBAL TYCOON EXPORTS,"Second floor, Popular Arcade, Kannur Rd, West Nadakkave, Vandipetta, Chakkorathukulam, Kozhikode, Kerala 673011, India",,Kerala
GLOBUS APPARELS,"1st Floor, A Wing, Fair Link Center, New Link Road, Veer Desai Industrial Estate, Andheri West, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",Konkan Division,Maharashtra
GREEN COIR HUB,"J8WQ+93V, Post Office Rd, Charamangalam, Mayithara, Cherthala, Kerala 688539, India",,Kerala
GREEN FOOD PRODUCTS,"2Q6F+MG6, قومی شاہراہ, ۔ ۵, Pabbi, Nowshera, Khyber Pakhtunkhwa, Pakistan",Nowshera,Khyber Pakhtunkhwa
GREEN LEAF EXPORTS,"41/1561-3, Landmark Building, Sekharipuram, Kalpathy, Palakkad, Kerala 678010, India",,Kerala
"GREENER P. LTD.,","Karumathampatti, Tamil Nadu 641659, India",,Tamil Nadu
GREENSTONE EXPORTS,"12 A, Aliyar St, Odakkarai, Kayalpatnam, Kayalpattinam, Tamil Nadu 628204, India",,Tamil Nadu
GSA IMPEX,"APMC HSG Complex, A-20/16, APMC Masala Market, APMC Market, Sector 14, Vashi, Navi Mumbai, Maharashtra 400703, India",Konkan Division,Maharashtra
H.P.VALVES AND FITTINGS,"B-11, 1st floor, Jaswant Nagar, Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037, India",,Tamil Nadu
HEROTEK INDUSTRIES,"SF no 520/3A 2B, Don Bosco Puram, Saravanampatti, Vellakinar, Coimbatore, Tamil Nadu 641029, India",,Tamil Nadu
HOSTIA INDUSTRIES,"Neerakkal Building, Muttuchira, Kottayam, Muttuchira, Kerala 686613, India",,Kerala
ILA NATURALS AND AROMATICS ,"D. No:7/355B,Near Dhanalakshmi Engg: College, Salem-Kochi NH, Navakkarai PostCoimbatore, Tamil Nadu 641105, India",,Tamil Nadu
INDIRA APPARELS,"4/379, Mahindar Pura Main Rd, Galemandi, Haripura, Surat, Gujarat 395003, India",,Gujarat
INTELLE POWER SYSTEMS,"4/2,Dhanapal Layout Varadharajapuram Uppilipalayam, po, Varadharajapuram, Coimbatore, Tamil Nadu 641015, India",,Tamil Nadu
ISTYX INTERNATIONAL,"18-3, Kamaraj Nagar, CHOLAN NAGAR, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
J.J.DISTRIBUTORS,"3415 Fern Valley Rd, Louisville, KY 40213, USA",Jefferson County,Kentucky
J.K.MEDIRISE,"407, Baleshwar Avenue, Sarkhej - Gandhinagar Hwy, Bodakdev, Ahmedabad, Gujarat 380054, India",,Gujarat
J.M.KNITWEAR,"268/3/1, Ghelakadi Rd, near Purneshwar Complex, Tal, Jalalpore, Gujarat 396421, India",,Gujarat
J.P.INDUSTRIES,"2851 N Country Club Rd, Tucson, AZ 85716, USA",Pima County,Arizona
J.R.UNIQUE PRINTERS,"T.B Junction, Angamaly, Angamaly, Kerala 683572, India",,Kerala
J.T.EXPORTS P.LTD.,"3 Bode Thomas St, Surulere, Lagos 101241, Lagos, Nigeria",Surulere,Lagos
JATIN AND COMPANY,"10, Ground Floor, 541 - C, Ashok Building, H Adenwala Road, Matunga (Cr), Mumbai - 400019, Matunga East, Mumbai, Maharashtra 400019, India",Konkan Division,Maharashtra
JAYTEE EXPORTS,"39, Kali Krishna, Tagore Street, 5th Floor, Tagore Street, Jorabagan, Kolkata, West Bengal 700001, India",Presidency Division,West Bengal
K-TECH ENGINEERING,"Sanganur, Nallampalayam Road, Elaxmanan Street 2, Sanganur, Laxmi Nagar, Sanganoor, Coimbatore, Tamil Nadu 641027, India",,Tamil Nadu
K.H.EXPORTS,"Bye Pass, 4/74, VOC Street, Senneer Kuppam, Poonamallee, Chennai, Tamil Nadu 600056, India",,Tamil Nadu
K.N.INTERNATIONAL,Hamdan Bin Mohammed St - Al Danah - E3-02 - Abu Dhabi - United Arab Emirates,,Abu Dhabi
K.RAMAKRISHNAN&COMPANY,"WPHQ+J7M, Samayapuram - Kariyamanickam Rd, Tamil Nadu 621112, India",,Tamil Nadu
K.S.AGRO EXPORTS,"Survey No. 945, Apnanagar B, Apnanagar, Gandhidham, Gujarat 370240, India",,Gujarat
K.TECH ENGINEERING,"Sanganur, Nallampalayam Road, Elaxmanan Street 2, Sanganur, Laxmi Nagar, Sanganoor, Coimbatore, Tamil Nadu 641027, India",,Tamil Nadu
K.U.INDUSTRIES,"473,474 Senthampalayam Road, PG Pudhur Post, Kovil Palayam Via, Coimbatore, Tamil Nadu 641107, India",,Tamil Nadu
KALYAN INDUSTRIES,"Jagadhri Rd, opposite Punjab & Sind Bank, Rampura Industrial Area, Yamuna Nagar, Haryana 135001, India",Ambala Division,Haryana
KANDAVEL KNITWEAR,"9/307-b2, Saravana Garden, Karaipudur, Park, College Rd, Arulpuram, Tiruppur, Tamil Nadu 641605, India",,Tamil Nadu
KANI GRANITE COMPANY,"316/2B, Rasipalayam Rd, Supparayampalayam, Thennampalayam, Tamil Nadu 641407, India",,Tamil Nadu
KANNOLY CORPORATION,"GF, Capital Green, SKVC road, Asvary Nagar, Kanattukara, Thrissur, Kerala 680011, India",,Kerala
KARLE EXPORTS,"72, 1, & 2, Stage Industrial Suburb, Ward No-10, 1st Block, Rajaji Nagar, Rajaji Nagar, near Ullas Theatre, Dr.Ambedkar Nagar, Yeswanthpur, Bengaluru, Karnataka 560022, India",Bangalore Division,Karnataka
KARNATAKA INDUSTRIAL HOUSE,"No-18, Bangalore International School, Road, Chikkallsandara, Uttarahalli Main Road, Uttarahalli Main Road, Samruddi Layout(Enclave), 2nd Stage, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",Bangalore Division,Karnataka
KATLINE FASHIONS,"38/16, Kumarasamy Layout, 1st St, near Kaasi Viswanathan Temple, K.G. Layout, Muthu Nagar, Renganatha Puram, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
KAVONE AUTOMATION AND MACHINES,"3rd Floor ,V.E Arcade, Palarivattom JN., Sonia Nagar, Palarivattom, Kochi, Kerala 682020, India",,Kerala
KAY ENN TRADING,"Kasmisons Arcade, Mahatma Gandhi Rd, near Padma, Mulavukad, Kochi, Kerala 682035, India",,Kerala
KAY VEE FASHION,"49GV+94X, Kulathupalayam, Tamil Nadu 638752, India",,Tamil Nadu
KAYAL EXPORTS,"GGJ8+7R5, Chingavanam, Kerala 686007, India",,Kerala
KERALA TIMBERS,"Appanchira, Kaduthuruthy, Kerala 686604, India",,Kerala
KERN-LIEBERS (INDIA) P.LTD,"94M4+FMP, Antharasanahalli, Tumakuru, Karnataka 572106, India",Bangalore Division,Karnataka
KEY EXPORTS,"Dreams Mall, F-311, Bhandup Station Rd, Bhandup (W, Bhandup West, Mumbai, Maharashtra 400078, India",Konkan Division,Maharashtra
KEY STONE,"Keystone, CO 80435, USA",Summit County,Colorado
KNIT KING APPARELS,"Pandian Nagar, Sathya Colony, Chettipalayam, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
KODUVAYOOR BALAKRISHNASREDHAR,"Koduvayur, Kerala, India",,Kerala
KOLUTHARA EXPORTS LTD.,"Postal Box, No. 7, Keltron Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",,Kerala
KRISHNA COFFEE WORKS,"Door No: 11, 1345, Market Rd, Valakkad, Palakkad, Kerala 678014, India",,Kerala
KRITHI EXPORTS,"A1A - 32A, Block A1, Janakpuri, New Delhi, Delhi, 110058, India",Delhi Division,Delhi
KUNNATHAN POLYMERS P.LTD.,"Assamanoor, P.O, Odakkali Nedungapra Krariyely Rd, Perumbavoor, Kerala 683549, India",,Kerala
LAKSHMI AUTOMOBILES,"200, Velachery Main Rd, Pallikaranai, Chennai, Tamil Nadu 600100, India",,Tamil Nadu
LAKSHMI IMPORT&EXPORT,"Professor Asserlaan 1a, 2251 CL Voorschoten, Netherlands",Voorschoten,Zuid-Holland
